,date,league,matchweek,home_team_id,home_team,home_manager,home_formation,home_goals,home_xg,away_xg,away_goals,away_team,away_manager,away_formation,away_team_id,home_team_form,home_team_league_pos,home_team_points_diff,home_team_home_form,home_team_home_league_pos,home_team_home_points_diff,home_team_average_goals_form,home_team_average_xg_form,home_team_average_goals_form_against,home_team_average_xg_form_against,away_team_form,away_team_league_pos,away_team_points_diff,away_team_away_form,away_team_away_league_pos,away_team_away_points_diff,away_team_average_goals_form,away_team_average_xg_form,away_team_average_goals_form_against,away_team_average_xg_form_against
282,"Sunday June 2, 2024",Serie A ,29,922493f3,Atalanta,Gian Piero Gasperini,3-4-1-2,2,1.7,1.2,3,Fiorentina,Vincenzo Italiano,4-2-3-1,421387cf,WWDLD,6.0,-4,WWL,2.0,-5,2.3333333333333335,2.6333333333333333,1.0,1.3666666666666665,WDWDD,8.0,-8,LDD,8.0,-1,1.0,0.7999999999999999,1.3333333333333333,1.4000000000000001
283,"Sunday March 10, 2024",Serie A ,28,421387cf,Fiorentina,Vincenzo Italiano,4-2-3-1,2,2.1,0.6,2,Roma,Daniele De Rossi,3-4-3,cf74a709,LWDWD,8.0,-6,LWW,7.0,-5,2.3333333333333335,2.1666666666666665,1.0,0.6333333333333334,WLWWW,5.0,-8,WWW,9.0,-8,3.0,1.7333333333333334,0.6666666666666666,1.1666666666666667
284,"Sunday March 10, 2024",Serie A ,28,e0652b02,Juventus,Massimiliano Allegri,3-4-3,2,1.3,0.5,2,Atalanta,Gian Piero Gasperini,3-4-3,922493f3,LLDWL,2.0,-2,DLW,4.0,-9,1.3333333333333333,1.5,1.3333333333333333,0.6333333333333333,WWWDL,6.0,-5,LWD,4.0,1,1.6666666666666667,1.1666666666666667,2.0,1.3666666666666665
285,"Sunday March 10, 2024",Serie A ,28,dc56fe14,Milan,Stefano Pioli,4-2-3-1,1,0.8,0.2,0,Empoli,Davide Nicola,3-4-3,a3d88bd8,WWLDW,3.0,1,DWD,4.0,-9,1.3333333333333333,1.8333333333333333,1.0,1.2,DWDWL,13.0,-11,DWW,14.0,2,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.1333333333333333
286,"Sunday March 10, 2024",Serie A ,28,ffcbe334,Lecce,Roberto D'Aversa,4-3-3,0,1.0,0.6,1,Hellas Verona,Marco Baroni,4-2-3-1,0e72edf2,WLLLD,13.0,-5,LWL,14.0,-6,1.0,1.4000000000000001,3.0,2.033333333333333,LDDLW,17.0,-1,LDL,15.0,0,0.3333333333333333,0.7333333333333334,1.3333333333333333,1.1666666666666667
287,"Sunday March 17, 2024",Serie A ,29,0e72edf2,Hellas Verona,Marco Baroni,4-2-3-1,1,0.5,2.7,3,Milan,Stefano Pioli,4-2-3-1,dc56fe14,DDLWW,14.0,2,DDW,14.0,1,1.3333333333333333,1.0666666666666667,1.0,1.1666666666666667,WLDWW,2.0,1,WLW,2.0,-1,2.0,1.2333333333333334,2.0,1.3666666666666665
288,"Sunday March 17, 2024",Serie A ,29,d609edc0,Internazionale,Simone Inzaghi,3-5-2,1,1.6,1.4,1,Napoli,Francesco Calzona,4-3-3,d48ad4ff,WWWWW,1.0,0,WWW,1.0,-5,2.3333333333333335,2.466666666666667,0.3333333333333333,0.4666666666666666,LDDWD,7.0,-16,DLD,4.0,-8,0.3333333333333333,0.7333333333333334,0.6666666666666666,0.7000000000000001
289,"Sunday March 17, 2024",Serie A ,29,cf74a709,Roma,Daniele De Rossi,4-3-3,1,0.7,0.5,0,Sassuolo,Davide Ballardini,4-3-3,e2befd26,LWWWD,5.0,-7,WLW,4.0,-2,3.0,1.5333333333333332,2.0,0.7000000000000001,DLLLW,19.0,-1,LLL,18.0,-14,0.6666666666666666,0.9666666666666668,2.6666666666666665,1.9000000000000001
290,"Sunday March 17, 2024",Serie A ,29,e0652b02,Juventus,Massimiliano Allegri,3-5-2,0,1.0,0.2,0,Genoa,Alberto Gilardino,3-4-3,658bf2de,LDWLD,3.0,-4,LWD,4.0,-9,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.5333333333333333,LDWLL,12.0,-1,DDL,13.0,0,0.6666666666666666,0.5666666666666667,1.0,1.2666666666666666
291,"Sunday March 3, 2024",Serie A ,27,d48ad4ff,Napoli,Francesco Calzona,4-3-3,2,2.1,1.6,1,Juventus,Massimiliano Allegri,3-5-2,e0652b02,DWLDD,8.0,-14,WWD,11.0,-20,1.6666666666666667,1.5999999999999999,1.0,0.43333333333333335,DLLDW,2.0,-2,WLD,3.0,0,1.6666666666666667,1.5,1.0,0.9666666666666667
292,"Sunday March 3, 2024",Serie A ,27,a3d88bd8,Empoli,Davide Nicola,4-3-2-1,0,1.4,0.6,1,Cagliari,Claudio Ranieri,4-4-1-1,c4260e09,DDWDW,13.0,-8,WDD,17.0,-8,1.3333333333333333,0.9666666666666667,0.3333333333333333,0.7000000000000001,LLLDD,17.0,-4,LLD,17.0,5,0.6666666666666666,0.4666666666666666,2.6666666666666665,2.1
293,"Sunday March 3, 2024",Serie A ,27,0e72edf2,Hellas Verona,Marco Baroni,4-4-2,1,0.4,0.5,0,Sassuolo,Davide Ballardini,4-3-3,e2befd26,DLDDL,17.0,-4,WDD,14.0,1,1.6666666666666667,1.2,1.3333333333333333,1.2666666666666666,LLDLL,17.0,-1,LLL,18.0,-14,0.6666666666666666,1.0666666666666667,2.6666666666666665,1.9000000000000001
294,"Sunday March 3, 2024",Serie A ,27,922493f3,Atalanta,Gian Piero Gasperini,3-4-1-2,1,1.4,1.3,2,Bologna,Thiago Motta,4-1-4-1,1d8099f8,WWWWD,5.0,-2,WWW,2.0,-5,2.6666666666666665,2.533333333333333,0.3333333333333333,1.1333333333333333,DWWWW,4.0,-2,LDW,6.0,2,1.6666666666666667,1.2666666666666666,1.6666666666666667,1.7
295,"Sunday March 3, 2024",Serie A ,27,6a7ad59d,Frosinone,Eusebio Di Francesco,4-4-2,1,1.3,1.2,1,Lecce,Roberto D'Aversa,4-2-3-1,ffcbe334,DLLLL,15.0,4,WLL,11.0,7,1.6666666666666667,1.7333333333333332,2.3333333333333335,1.2666666666666666,LWLLL,14.0,-6,LLL,15.0,-2,0.3333333333333333,1.1666666666666667,2.6666666666666665,1.4666666666666668
296,"Sunday May 12, 2024",Serie A ,36,7213da33,Lazio,Igor Tudor,3-4-3,2,1.7,1.2,0,Empoli,Davide Nicola,3-5-2,a3d88bd8,LWWWD,7.0,-3,WWW,8.0,-6,2.0,1.3666666666666665,0.3333333333333333,0.5666666666666667,WLWLD,16.0,-7,LLL,14.0,2,0.0,0.3333333333333333,1.6666666666666667,2.1999999999999997
297,"Sunday May 12, 2024",Serie A ,36,658bf2de,Genoa,Alberto Gilardino,3-5-2,2,0.9,1.7,1,Sassuolo,Davide Ballardini,3-5-2,e2befd26,WDLWD,12.0,0,DLW,10.0,3,1.3333333333333333,1.0666666666666667,0.6666666666666666,0.9666666666666668,DDLLW,19.0,2,LDL,18.0,-14,1.0,1.0333333333333332,2.6666666666666665,1.7
298,"Sunday May 12, 2024",Serie A ,36,0e72edf2,Hellas Verona,Marco Baroni,4-2-3-1,1,1.2,0.5,2,Torino,Ivan Jurić,3-4-1-2,105360fe,LDWLW,14.0,3,LWW,14.0,1,1.3333333333333333,1.3333333333333333,1.0,1.5999999999999999,LDDLD,10.0,-15,WLL,12.0,-1,1.3333333333333333,1.2,1.6666666666666667,0.8666666666666667
299,"Sunday May 12, 2024",Serie A ,36,922493f3,Atalanta,Gian Piero Gasperini,3-4-3,2,2.7,1.2,1,Roma,Daniele De Rossi,4-2-3-1,cf74a709,LDWWW,5.0,-4,LDW,2.0,-5,2.0,1.7,1.6666666666666667,1.0333333333333334,WWLDD,5.0,-10,DWD,9.0,-8,1.3333333333333333,1.4333333333333333,1.0,1.8
300,"Sunday May 12, 2024",Serie A ,36,e0652b02,Juventus,Massimiliano Allegri,3-5-2,1,2.3,0.8,1,Salernitana,Stefano Colantuono,3-4-3,c5577084,WDDDD,3.0,-8,DWD,4.0,-9,0.3333333333333333,1.4333333333333333,0.0,0.3333333333333333,DLLLL,20.0,8,LLL,20.0,6,0.3333333333333333,0.8666666666666666,3.3333333333333335,1.7333333333333334
301,"Sunday May 19, 2024",Serie A ,37,21680aa4,Monza,Raffaele Palladino,4-2-3-1,0,1.0,2.0,1,Frosinone,Eusebio Di Francesco,3-4-3,6a7ad59d,DLDDL,12.0,10,LLD,14.0,4,1.6666666666666667,1.0666666666666667,2.6666666666666665,1.7,DDWDL,17.0,-3,DDD,18.0,-13,0.6666666666666666,1.4000000000000001,0.6666666666666666,1.0333333333333334
302,"Sunday May 19, 2024",Serie A ,37,04eea015,Udinese,Fabio Cannavaro,3-4-3,1,1.2,0.8,1,Empoli,Davide Nicola,3-5-2,a3d88bd8,LLDDW,15.0,-16,LLD,19.0,-19,1.0,0.4666666666666666,1.6666666666666667,1.8333333333333333,LWLDL,17.0,-7,LLL,14.0,2,0.0,0.5666666666666667,1.6666666666666667,2.066666666666667
303,"Sunday May 19, 2024",Serie A ,37,cf74a709,Roma,Daniele De Rossi,4-3-2-1,1,0.8,0.5,0,Genoa,Alberto Gilardino,3-5-2,658bf2de,WLDDL,6.0,-10,WLD,4.0,-2,1.0,1.4666666666666668,1.3333333333333333,0.9,DLWDW,11.0,3,WDD,13.0,0,2.0,1.5,1.6666666666666667,1.8666666666666665
304,"Sunday May 19, 2024",Serie A ,37,d609edc0,Internazionale,Simone Inzaghi,3-5-2,1,1.4,0.6,1,Lazio,Igor Tudor,3-4-3,7213da33,DWWLW,1.0,-4,WDW,1.0,-5,2.0,1.9333333333333333,0.6666666666666666,0.7000000000000001,WWWDW,7.0,-3,LWD,6.0,5,1.0,0.9333333333333332,1.0,0.9666666666666667
305,"Sunday May 19, 2024",Serie A ,37,e2befd26,Sassuolo,Davide Ballardini,3-5-2,0,0.3,1.5,2,Cagliari,Claudio Ranieri,4-2-3-1,c4260e09,DLLWL,19.0,-1,DLW,17.0,11,1.3333333333333333,0.7000000000000001,2.0,2.0666666666666664,DDLDL,15.0,0,DLL,17.0,5,1.0,1.2333333333333334,3.3333333333333335,2.1666666666666665
306,"Sunday May 26, 2024",Serie A ,38,a3d88bd8,Empoli,Davide Nicola,3-5-2,2,2.6,1.3,1,Roma,Daniele De Rossi,4-3-3,cf74a709,WLDLD,18.0,-6,WWD,17.0,-8,1.3333333333333333,0.5666666666666667,0.6666666666666666,1.3,LDDLW,6.0,-10,WDL,9.0,-8,1.6666666666666667,1.4000000000000001,1.6666666666666667,2.1
307,"Sunday May 26, 2024",Serie A ,38,6a7ad59d,Frosinone,Eusebio Di Francesco,3-4-3,0,0.8,0.7,1,Udinese,Fabio Cannavaro,3-5-2,04eea015,DWDLW,16.0,-3,DWL,11.0,7,1.0,1.1333333333333333,1.6666666666666667,1.7333333333333334,LDDWD,17.0,-18,LDW,9.0,4,1.0,1.2666666666666666,0.6666666666666666,0.6333333333333333
308,"Sunday May 26, 2024",Serie A ,38,7213da33,Lazio,Igor Tudor,3-4-3,1,1.0,1.1,1,Sassuolo,Davide Ballardini,3-5-2,e2befd26,WWDWD,7.0,-2,WWW,8.0,-6,2.3333333333333335,1.5666666666666667,0.3333333333333333,0.7999999999999999,LLWLL,19.0,-1,DLL,18.0,-14,1.3333333333333333,1.4333333333333333,3.0,1.7666666666666666
309,"Sunday May 26, 2024",Serie A ,38,922493f3,Atalanta,Gian Piero Gasperini,3-4-3,3,2.6,1.1,0,Torino,Ivan Jurić,3-4-1-2,105360fe,WWWWW,5.0,-4,DWW,2.0,-5,2.0,2.033333333333333,1.0,1.0333333333333334,DLDWW,9.0,-9,LLW,12.0,-1,1.3333333333333333,1.0333333333333334,2.0,1.1333333333333333
310,"Sunday May 26, 2024",Serie A ,38,d48ad4ff,Napoli,Francesco Calzona,4-3-3,0,1.5,0.5,0,Lecce,Luca Gotti,4-4-1-1,ffcbe334,LDDLD,10.0,-26,DDL,11.0,-20,1.3333333333333333,2.2333333333333334,2.0,1.8,WDDLL,13.0,-9,LWD,15.0,-2,1.3333333333333333,1.5333333333333332,1.3333333333333333,1.0333333333333334
311,"Sunday May 26, 2024",Serie A ,38,0e72edf2,Hellas Verona,Marco Baroni,4-2-3-1,2,1.7,2.4,2,Internazionale,Simone Inzaghi,3-5-2,d609edc0,WLWLW,13.0,0,WWL,14.0,1,1.3333333333333333,1.3,1.0,1.0333333333333334,WWLWD,1.0,-6,WLW,1.0,-3,2.3333333333333335,1.6333333333333335,0.6666666666666666,1.2666666666666668
312,"Sunday May 5, 2024",Serie A ,35,c4260e09,Cagliari,Claudio Ranieri,4-3-1-2,1,1.0,1.8,1,Lecce,Luca Gotti,4-4-2,ffcbe334,DWDDL,14.0,-1,DWD,11.0,-5,1.6666666666666667,1.1666666666666667,1.3333333333333333,0.8666666666666666,DLWWD,13.0,-7,WLW,15.0,-2,1.3333333333333333,1.3333333333333333,1.0,1.0999999999999999
313,"Sunday May 5, 2024",Serie A ,35,0e72edf2,Hellas Verona,Marco Baroni,4-2-3-1,2,1.9,0.9,1,Fiorentina,Vincenzo Italiano,4-2-3-1,421387cf,DLDWL,15.0,3,LLW,14.0,1,1.0,0.8666666666666667,1.6666666666666667,2.2,LLDWW,8.0,-7,WLW,8.0,-1,1.6666666666666667,1.2333333333333334,1.0,1.2666666666666666
314,"Sunday May 5, 2024",Serie A ,35,a3d88bd8,Empoli,Davide Nicola,3-4-3,0,0.3,1.2,0,Frosinone,Eusebio Di Francesco,3-4-3,6a7ad59d,LWLWL,15.0,-8,LWW,17.0,-8,1.3333333333333333,0.7999999999999999,1.0,1.6666666666666667,DDDDW,15.0,-1,DDD,18.0,-13,1.0,1.2666666666666666,1.0,1.4333333333333333
315,"Sunday May 5, 2024",Serie A ,35,dc56fe14,Milan,Stefano Pioli,4-2-3-1,3,2.8,1.0,3,Genoa,Alberto Gilardino,3-5-2,658bf2de,WWDLD,2.0,-3,WWL,4.0,-9,1.6666666666666667,1.5,0.6666666666666666,0.9,DWDLW,12.0,-1,DWD,13.0,0,1.0,1.2333333333333334,0.6666666666666666,1.2666666666666666
316,"Sunday May 5, 2024",Serie A ,35,cf74a709,Roma,Daniele De Rossi,4-3-2-1,1,1.7,1.2,1,Juventus,Massimiliano Allegri,3-5-2,e0652b02,DWWLD,5.0,-8,WWL,4.0,-2,1.0,1.1333333333333333,1.0,0.6666666666666666,LWDDD,3.0,-9,LDD,3.0,0,0.6666666666666666,0.7999999999999999,1.0,1.3
317,"Sunday November 12, 2023",Serie A ,12,421387cf,Fiorentina,Vincenzo Italiano,4-2-3-1,2,1.4,1.8,1,Bologna,Thiago Motta,4-2-3-1,1d8099f8,WWLLL,7.0,-2,WLL,8.0,-2,1.0,0.9666666666666667,1.0,1.0,WDWDW,6.0,-5,DDD,12.0,-6,1.0,1.0,1.0,0.7666666666666666
318,"Sunday November 12, 2023",Serie A ,12,04eea015,Udinese,Gabriele Cioffi,3-5-1-1,1,1.5,0.7,1,Atalanta,Gian Piero Gasperini,3-4-1-2,922493f3,DDDDW,16.0,-8,LDD,18.0,-12,1.0,1.866666666666667,1.6666666666666667,0.7000000000000001,DLWWL,5.0,-5,WLW,9.0,-4,2.0,1.2666666666666666,1.0,0.7999999999999999
319,"Sunday November 12, 2023",Serie A ,12,d48ad4ff,Napoli,Rudi Garcia,4-2-3-1,0,0.9,0.5,1,Empoli,Aurelio Andreazzoli,4-3-3,a3d88bd8,WLWDW,4.0,-3,WLD,11.0,-7,2.3333333333333335,2.2666666666666666,2.0,1.5999999999999999,LDWLL,19.0,-8,LWL,13.0,1,1.0,1.3,1.6666666666666667,1.4000000000000001
320,"Sunday November 12, 2023",Serie A ,12,d609edc0,Internazionale,Simone Inzaghi,3-5-2,2,3.1,0.7,0,Frosinone,Eusebio Di Francesco,3-4-3,6a7ad59d,WDWWW,1.0,1,LDW,1.0,1,1.3333333333333333,1.2666666666666668,1.3333333333333333,0.7999999999999999,LWLLW,11.0,2,LLL,19.0,-7,1.3333333333333333,1.3,2.6666666666666665,1.8333333333333333
321,"Sunday November 12, 2023",Serie A ,12,7213da33,Lazio,Maurizio Sarri,4-3-3,0,0.4,0.4,0,Roma,José Mourinho,3-5-1-1,cf74a709,LWWWL,9.0,-2,WWW,7.0,-1,2.0,1.4666666666666668,0.6666666666666666,0.5666666666666667,WWWLW,7.0,-7,LWL,9.0,-11,1.6666666666666667,1.3666666666666665,2.0,1.6666666666666667
322,"Sunday November 26, 2023",Serie A ,13,a3d88bd8,Empoli,Aurelio Andreazzoli,4-3-3,3,1.4,2.3,4,Sassuolo,Alessio Dionisi,4-2-3-1,e2befd26,DWLLW,17.0,-5,WDL,19.0,-7,0.3333333333333333,1.5999999999999999,1.0,0.9666666666666667,DLDLD,15.0,0,WDL,15.0,-4,1.3333333333333333,1.0,1.3333333333333333,2.033333333333333
323,"Sunday November 26, 2023",Serie A ,13,c4260e09,Cagliari,Claudio Ranieri,3-4-3,1,1.6,0.7,1,Monza,Raffaele Palladino,3-4-3,21680aa4,LDWWL,18.0,0,LWW,15.0,-6,2.3333333333333335,2.0,2.6666666666666665,1.7,WLDWD,9.0,1,WLW,9.0,4,1.3333333333333333,0.9333333333333332,0.6666666666666666,1.3666666666666665
324,"Sunday November 26, 2023",Serie A ,13,6a7ad59d,Frosinone,Eusebio Di Francesco,4-2-3-1,2,0.6,1.3,1,Genoa,Alberto Gilardino,3-5-2,658bf2de,WLLWL,12.0,2,DWW,9.0,11,1.6666666666666667,1.0999999999999999,1.0,1.2333333333333334,LLWLW,13.0,5,DLL,12.0,-4,1.0,0.9333333333333332,2.0,1.1333333333333333
325,"Sunday November 26, 2023",Serie A ,13,cf74a709,Roma,José Mourinho,3-5-2,3,1.4,0.5,1,Udinese,Gabriele Cioffi,3-5-2,04eea015,WWLWD,7.0,-7,WWW,5.0,3,1.6666666666666667,1.4333333333333333,0.3333333333333333,0.7000000000000001,DDDWD,16.0,-10,DDW,12.0,3,0.6666666666666666,1.0666666666666667,0.3333333333333333,0.9
326,"Sunday November 26, 2023",Serie A ,13,e0652b02,Juventus,Massimiliano Allegri,5-3-2,1,0.4,0.9,1,Internazionale,Simone Inzaghi,3-5-2,d609edc0,WWWWW,2.0,1,WWW,5.0,-1,1.6666666666666667,2.5,0.3333333333333333,0.5,DWWWW,1.0,1,WWW,1.0,-1,3.0,2.033333333333333,0.3333333333333333,0.6666666666666666
327,"Sunday November 5, 2023",Serie A ,11,0e72edf2,Hellas Verona,Marco Baroni,3-5-2,1,1.0,0.9,3,Monza,Raffaele Palladino,4-2-3-1,21680aa4,LDLLL,16.0,8,DLL,16.0,-2,0.3333333333333333,0.7333333333333334,1.3333333333333333,1.3666666666666665,DWWLD,10.0,-3,DWL,7.0,3,0.6666666666666666,1.0333333333333334,0.6666666666666666,1.3666666666666665
328,"Sunday November 5, 2023",Serie A ,11,cf74a709,Roma,José Mourinho,3-4-3,2,2.0,0.8,1,Lecce,Roberto D'Aversa,4-3-3,ffcbe334,LWWWL,9.0,-7,WWW,6.0,0,3.3333333333333335,1.5666666666666667,0.0,0.5,LLDDL,10.0,4,DLD,16.0,-1,0.6666666666666666,0.6,1.0,1.9000000000000001
329,"Sunday November 5, 2023",Serie A ,11,421387cf,Fiorentina,Vincenzo Italiano,4-2-3-1,0,0.7,0.7,1,Juventus,Massimiliano Allegri,3-5-2,e0652b02,DWWLL,6.0,-1,WWL,7.0,1,2.0,1.0999999999999999,1.3333333333333333,1.0,WDWWW,2.0,-1,LDW,2.0,1,1.0,0.9333333333333332,1.3333333333333333,1.0333333333333334
330,"Sunday November 5, 2023",Serie A ,11,c4260e09,Cagliari,Claudio Ranieri,4-3-1-2,2,0.9,1.0,1,Genoa,Alberto Gilardino,3-5-2,658bf2de,LLLDW,19.0,-3,LLW,12.0,-3,2.0,2.0,3.3333333333333335,2.066666666666667,WDLLW,14.0,8,LDL,12.0,-4,0.6666666666666666,0.7000000000000001,1.6666666666666667,1.1333333333333333
331,"Sunday October 1, 2023",Serie A ,7,1d8099f8,Bologna,Thiago Motta,4-2-3-1,3,2.4,0.9,0,Empoli,Aurelio Andreazzoli,4-3-1-2,a3d88bd8,DWDDD,11.0,-3,LWD,2.0,0,0.6666666666666666,1.1666666666666667,1.0,1.1666666666666667,LLLLW,17.0,-3,LL,11.0,0,0.0,0.6,4.5,2.2
332,"Sunday October 1, 2023",Serie A ,7,04eea015,Udinese,Andrea Sottil,3-5-2,2,1.3,0.8,2,Genoa,Alberto Gilardino,3-5-2,658bf2de,DDDLL,17.0,-3,LDL,18.0,-8,0.0,1.5666666666666667,1.6666666666666667,1.3666666666666665,WLDLW,11.0,4,WLL,15.0,1,0.3333333333333333,0.3666666666666667,0.6666666666666666,0.9
333,"Sunday October 1, 2023",Serie A ,7,cf74a709,Roma,José Mourinho,3-4-3,2,0.6,0.9,0,Frosinone,Eusebio Di Francesco,5-4-1,6a7ad59d,LLWDL,16.0,-10,DLW,2.0,1,3.3333333333333335,1.6666666666666667,1.3333333333333333,0.6,WDWDD,8.0,3,DD,18.0,-5,0.5,1.25,0.5,1.3
334,"Sunday October 1, 2023",Serie A ,7,922493f3,Atalanta,Gian Piero Gasperini,3-4-3,0,1.2,0.2,0,Juventus,Massimiliano Allegri,3-1-4-2,e0652b02,LWLWW,4.0,-3,WW,8.0,-2,2.5,1.5,0.0,0.6000000000000001,DWWLW,3.0,-2,WWL,3.0,3,2.3333333333333335,1.9000000000000001,1.3333333333333333,0.9666666666666667
335,"Sunday October 22, 2023",Serie A ,9,cf74a709,Roma,José Mourinho,3-5-2,1,1.7,0.4,0,Monza,Raffaele Palladino,3-4-3,21680aa4,WDLWW,10.0,-7,LWW,5.0,2,3.3333333333333335,1.2333333333333332,0.6666666666666666,0.8666666666666667,DDDWW,7.0,-4,LDW,8.0,2,0.6666666666666666,1.0333333333333334,1.3333333333333333,1.2333333333333334
336,"Sunday October 22, 2023",Serie A ,9,dc56fe14,Milan,Stefano Pioli,4-2-3-1,0,0.3,1.4,1,Juventus,Massimiliano Allegri,3-5-2,e0652b02,LWWWW,1.0,3,WWW,4.0,2,2.3333333333333335,2.0333333333333337,0.3333333333333333,0.5333333333333333,WLWDW,3.0,-1,WLD,2.0,1,1.3333333333333333,1.366666666666667,1.3333333333333333,1.0333333333333334
337,"Sunday October 22, 2023",Serie A ,9,c5577084,Salernitana,Filippo Inzaghi,4-3-2-1,2,1.5,1.7,2,Cagliari,Claudio Ranieri,4-3-1-2,c4260e09,LDLLL,19.0,0,LDL,18.0,3,0.3333333333333333,0.7999999999999999,2.6666666666666665,1.5999999999999999,DLLLL,20.0,-1,LLL,18.0,-1,0.3333333333333333,0.7000000000000001,2.3333333333333335,1.7333333333333332
338,"Sunday October 22, 2023",Serie A ,9,922493f3,Atalanta,Gian Piero Gasperini,3-4-3,2,1.2,1.0,0,Genoa,Alberto Gilardino,3-5-2,658bf2de,LWWDL,6.0,-5,WWD,7.0,-2,1.6666666666666667,1.4000000000000001,0.0,0.46666666666666673,DLWDL,15.0,5,LLD,17.0,-5,0.6666666666666666,0.43333333333333335,1.3333333333333333,0.8666666666666667
339,"Sunday October 22, 2023",Serie A ,9,1d8099f8,Bologna,Thiago Motta,4-2-3-1,2,1.5,1.5,1,Frosinone,Eusebio Di Francesco,4-2-3-1,6a7ad59d,DDDWD,10.0,-5,WDW,2.0,3,1.6666666666666667,1.633333333333333,0.3333333333333333,1.1666666666666667,WDDLW,7.0,0,DDL,18.0,-8,0.3333333333333333,1.1333333333333333,1.0,1.0666666666666667
340,"Sunday October 29, 2023",Serie A ,10,d609edc0,Internazionale,Simone Inzaghi,3-5-2,1,2.2,0.1,0,Roma,José Mourinho,3-5-2,cf74a709,WLWDW,1.0,1,WLD,2.0,1,2.6666666666666665,1.4000000000000001,1.6666666666666667,1.1333333333333335,DLWWW,7.0,-7,DLW,10.0,-11,2.0,1.8,2.0,1.2333333333333334
341,"Sunday October 29, 2023",Serie A ,10,21680aa4,Monza,Raffaele Palladino,3-4-3,1,0.5,1.1,1,Udinese,Gabriele Cioffi,3-5-2,04eea015,DDWWL,11.0,-4,DDW,12.0,3,1.3333333333333333,1.9000000000000001,0.3333333333333333,0.7333333333333334,LLDDD,18.0,-6,DLD,10.0,-1,0.3333333333333333,0.6999999999999998,1.3333333333333333,2.066666666666667
342,"Sunday October 29, 2023",Serie A ,10,d48ad4ff,Napoli,Rudi Garcia,4-3-3,2,1.7,2.0,2,Milan,Stefano Pioli,4-3-3,dc56fe14,DWWLW,4.0,-4,LWL,15.0,-7,2.0,2.1333333333333333,2.0,1.1333333333333333,WWWWL,2.0,3,LWW,4.0,0,1.6666666666666667,1.2666666666666668,2.0,1.3333333333333333
343,"Sunday October 29, 2023",Serie A ,10,c4260e09,Cagliari,Claudio Ranieri,4-3-2-1,4,3.4,1.5,3,Frosinone,Eusebio Di Francesco,4-2-3-1,6a7ad59d,LLLLD,20.0,-3,DLL,14.0,-3,0.6666666666666666,1.4000000000000001,2.3333333333333335,1.8,DDLWL,11.0,-1,DLL,19.0,-8,0.6666666666666666,1.0333333333333334,1.6666666666666667,1.0666666666666667
344,"Sunday October 8, 2023",Serie A ,8,7213da33,Lazio,Maurizio Sarri,4-3-3,3,1.6,1.0,2,Atalanta,Gian Piero Gasperini,3-4-1-2,922493f3,WLDWL,16.0,-2,LDW,7.0,-2,1.0,1.0999999999999999,0.6666666666666666,0.7000000000000001,WLWWD,6.0,-5,LLW,5.0,-2,1.3333333333333333,1.1666666666666667,1.6666666666666667,0.7666666666666666
345,"Sunday October 8, 2023",Serie A ,8,6a7ad59d,Frosinone,Eusebio Di Francesco,4-3-3,2,1.8,0.8,1,Hellas Verona,Marco Baroni,3-4-1-2,0e72edf2,DWDDL,9.0,0,WWD,2.0,10,2.3333333333333335,1.3999999999999997,1.3333333333333333,1.4333333333333333,LDLLD,13.0,8,LLD,16.0,4,0.3333333333333333,0.5,1.3333333333333333,1.0666666666666667
346,"Sunday October 8, 2023",Serie A ,8,d48ad4ff,Napoli,Rudi Garcia,4-3-3,1,1.8,2.1,3,Fiorentina,Vincenzo Italiano,4-2-3-1,421387cf,LDDWW,3.0,-4,WLW,16.0,-5,2.3333333333333335,2.6999999999999997,1.0,0.5,LWWDW,3.0,-1,LWD,5.0,0,1.0,0.7666666666666666,1.6666666666666667,2.2
347,"Sunday October 8, 2023",Serie A ,8,c4260e09,Cagliari,Claudio Ranieri,3-5-2,1,1.7,2.6,4,Roma,José Mourinho,3-5-2,cf74a709,LDLLL,20.0,-1,LDL,14.0,-1,0.3333333333333333,1.0333333333333334,1.6666666666666667,1.2333333333333334,LWDLW,13.0,-7,LDL,7.0,-8,1.0,1.4333333333333333,2.3333333333333335,0.9
348,"Sunday October 8, 2023",Serie A ,8,21680aa4,Monza,Raffaele Palladino,3-4-3,3,2.8,0.6,0,Salernitana,Paulo Sousa,3-4-3,c5577084,LDDDW,9.0,-4,WDD,13.0,0,1.0,1.6333333333333335,0.3333333333333333,0.8666666666666667,LLDLL,18.0,0,DLL,18.0,-1,0.6666666666666666,0.6,1.6666666666666667,2.2666666666666666
349,"Sunday September 17, 2023",Serie A ,4,6a7ad59d,Frosinone,Eusebio Di Francesco,4-4-2,4,2.8,1.3,2,Sassuolo,Alessio Dionisi,4-4-2,e2befd26,LWD,8.0,1,LW,7.0,3,1.5,0.8,2.0,1.55,LLW,12.0,0,L,6.0,0,0.0,0.2,2.0,3.5
350,"Sunday September 17, 2023",Serie A ,4,21680aa4,Monza,Raffaele Palladino,3-4-3,1,2.2,0.9,1,Lecce,Roberto D'Aversa,4-3-3,ffcbe334,LWL,12.0,0,W,10.0,-2,2.0,2.0,0.0,1.0,WDW,3.0,4,D,13.0,2,2.0,0.3,2.0,1.3
